placement,metric_order,metric_id,manuscript_name,abbreviation,omitted_site_present,omitted_site,observations,participants,sites,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,fit_warnings,fit_errors,omitted_site_order,omitted_site_name,p_adjusted,adjusted_significant,p_raw_display,p_adjusted_display,full_p_adjusted,full_adjusted_significant,full_estimate_model,full_standard_error,estimate_change_from_full,change_in_full_standard_errors,sign_reversal,adjusted_support_changed
glasses,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,MPI,666,115,8,1.921811699063774,1,0.1656570772616366,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.06055257264863948,0.04528831576931502,-0.14931604047697428,0.028210895179695307,normal,ESTIMABLE,0.8698561280003471,0.7090615888983837,1.0671141904546073,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,1.0718324006120383e-4,,,,4,Tübingen (DE),0.5059350375347945,FALSE,0.166,0.506,0.26552742754651903,FALSE,-0.06268354240244331,0.0404353664505218,0.0021309697538038283,0.052700641563651,FALSE,FALSE
glasses,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,TUM,756,131,8,1.6227316711010786,1,0.20271131534935105,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.050278229325161364,0.040777126698277204,-0.13019992904681132,0.02964347039648861,normal,ESTIMABLE,0.8906801440226361,0.7409690549700675,1.0706400134189553,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,1.9091324077180616e-5,,,,5,Munich (DE),0.3999056208578324,FALSE,0.203,0.400,0.26552742754651903,FALSE,-0.06268354240244331,0.0404353664505218,0.012405313077281946,0.3067936355284808,FALSE,FALSE
glasses,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,FUSPCEU,687,118,8,2.2064352920937154,1,0.13743592339366187,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.06770377113200374,0.047215129502306205,-0.16024372448191843,0.024836182217910965,normal,ESTIMABLE,0.8556501461541399,0.6914428268198225,1.0588542453769394,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,7.1237593601836124e-6,,,,6,Madrid (ES),0.3337729568131788,FALSE,0.137,0.334,0.26552742754651903,FALSE,-0.06268354240244331,0.0404353664505218,-0.0050202287295604275,0.1241544017092899,FALSE,FALSE
glasses,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,IZTECH,715,124,8,1.5773905817257425,1,0.20913695985237857,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.047384158928542155,0.039066975076761844,-0.12395402306391926,0.029185705206834944,normal,ESTIMABLE,0.8966353171131307,0.7517024693950036,1.0695121070197033,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,1.0038014863766875e-5,,,,7,Izmir (TR),0.4375232337937122,FALSE,0.209,0.438,0.26552742754651903,FALSE,-0.06268354240244331,0.0404353664505218,0.015299383473901154,0.3783663860848656,FALSE,FALSE
glasses,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,UCR,784,135,8,2.4351657423671753,1,0.11864135442512978,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.062266190277658,0.04112977976085676,-0.14287907730100166,0.018346696745685655,normal,ESTIMABLE,0.8664306553030704,0.7196493255295306,1.0431498423159475,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,1.5192256341833854e-5,,,,8,San José (CR),0.2881290036038866,FALSE,0.119,0.288,0.26552742754651903,FALSE,-0.06268354240244331,0.0404353664505218,4.1735212478530986e-4,0.010321462655618499,FALSE,FALSE
glasses,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,KNUST,735,126,8,3.0901834501667906,1,0.07876592763829367,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.07524423983961102,0.044149157713093225,-0.16177499890505245,0.011286519225830405,normal,ESTIMABLE,0.8409220883406764,0.689009168632631,1.0263288078772805,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,9.26505094867025e-6,,,,9,Kumasi (GH),0.21322825715898816,FALSE,0.079,0.213,0.26552742754651903,FALSE,-0.06268354240244331,0.0404353664505218,-0.012560697437167714,0.310636419050077,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,RISE,738,128,8,5.102137142361244,1,0.02389638366647303,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.3160924992682504,0.13833658720162254,-0.5872272279276151,-0.04495777060888573,normal,ESTIMABLE,0.7289920158208342,0.5558664408269741,0.9560378538771019,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.21154779127751613,FALSE,0.024,0.212,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,-0.016244752484473712,0.12452440168645626,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,THUAS,738,128,8,6.511952219325394,1,0.010715180841890822,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.36411081987704985,0.14066637109004956,-0.6398118410494932,-0.08840979870460652,normal,ESTIMABLE,0.6948141912529836,0.5273916481668275,0.9153856759859539,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.12315085418433802,FALSE,0.011,0.123,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,-0.06426307309327317,0.4926095817785618,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,BAUA,709,123,8,2.443085570160747,1,0.11804382407373051,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.2093014315412425,0.133060785893303,-0.47009577964671156,0.05149291656422658,normal,ESTIMABLE,0.8111506923853519,0.6249424086529636,1.0528417285289564,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),0.40134900185068373,FALSE,0.118,0.401,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,0.09054631524253418,0.6940841814158987,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,MPI,666,115,8,3.187125007243367,1,0.07422043701132587,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.2422188487260882,0.13480703850701967,-0.5064357890623509,0.02199809161017449,normal,ESTIMABLE,0.7848843878061338,0.6026396904855899,1.0222418336326622,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),0.4205824763975133,FALSE,0.074,0.421,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,0.05762889805768848,0.44175521032667364,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,TUM,756,131,8,4.095537401611637,1,0.042996559249167225,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.2758942944032171,0.13521314637153886,-0.5409071915277759,-0.010881397278658334,normal,ESTIMABLE,0.7588931457744473,0.5822198278239882,0.9891775909726378,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),0.298680551220097,FALSE,0.043,0.299,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,0.02395345238055957,0.1836155600933329,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,FUSPCEU,687,118,8,5.373876898794606,1,0.020440496819943244,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.3430883562746935,0.14645257001229003,-0.6301301189421126,-0.056046593607274375,normal,ESTIMABLE,0.7095755133413864,0.5325225052336164,0.9454950808375859,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),0.148355729639575,FALSE,0.020,0.148,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,-0.04324060949091679,0.331461561544904,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,IZTECH,715,124,8,4.805521881171444,1,0.028368673159400285,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.3092817907881265,0.1396794817359789,-0.5830485443698654,-0.035515037206387656,normal,ESTIMABLE,0.7339739137949094,0.5581940906525895,0.9651082215893715,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),0.4375232337937122,FALSE,0.028,0.438,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,-0.009434044004349829,0.07231681038219412,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,UCR,784,135,8,6.001283252965095,1,0.014295476821399866,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.3280543716155982,0.13233917741280007,-0.5874343930883429,-0.0686743501428535,normal,ESTIMABLE,0.7203238534688782,0.5557512965937655,0.9336306672722472,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,8,San José (CR),0.1522077644920097,FALSE,0.014,0.152,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,-0.028206624831821514,0.21621831937014627,FALSE,FALSE
glasses,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,KNUST,735,126,8,4.349733124646718,1,0.03701474606784789,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.30229126482821705,0.14355678534049193,-0.5836573938319287,-0.020925135824505336,normal,ESTIMABLE,0.7391227530729693,0.5578543379203983,0.9792922757340266,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,9,Kumasi (GH),0.21322825715898816,FALSE,0.037,0.213,0.2057260395983865,FALSE,-0.2998477467837767,0.13045437090616877,-0.0024435180444403737,0.018730825402530286,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,RISE,664,128,8,3.257631700326783,1,0.07109173269000119,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.21476478185163184,0.11802166261684878,-0.44608298997619267,0.016553426272928967,normal,ESTIMABLE,0.806731175675209,0.6401306454301642,1.0166911933562575,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.2743745970169526,FALSE,0.071,0.274,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,-0.007815184429398075,0.07228446968355692,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,THUAS,673,128,8,4.402405212537815,1,0.035888281806307064,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.2480793250701736,0.11709366506932303,-0.47757869142384246,-0.01857995871650478,normal,ESTIMABLE,0.7802980436259026,0.6202834726859732,0.9815915846506152,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.12315085418433802,FALSE,0.036,0.123,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,-0.041129727647939845,0.38041847612410656,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,BAUA,647,123,8,2.074806094267842,1,0.1497489700218164,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.1610600462766997,0.11121027720209704,-0.3790281843035257,0.05690809175012629,normal,ESTIMABLE,0.8512409557225568,0.6845263194968372,1.0585585156639108,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),0.42428874839514646,FALSE,0.150,0.424,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,0.04588955114553406,0.4244431975390854,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,MPI,596,115,8,1.7400056926553589,1,0.18713810544594608,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.14420601486204618,0.10889375627911398,-0.3576338553103918,0.0692218255862995,normal,ESTIMABLE,0.8657093806880367,0.6993290837658511,1.0716739074764339,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),0.5059350375347945,FALSE,0.187,0.506,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,0.06274358256018758,0.5803300782447364,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,TUM,683,131,8,3.276520482359956,1,0.07027777675766989,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.2041891196842443,0.11198609383093751,-0.42367783036220485,0.015299590993716278,normal,ESTIMABLE,0.8153081657832388,0.6546347513799042,1.0154172289076477,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),0.298680551220097,FALSE,0.070,0.299,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,0.0027604777379894585,0.025532304600929468,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,FUSPCEU,624,118,8,5.189498171906507,1,0.022723776989954,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.2807865053257331,0.12192300521565093,-0.5197512044352981,-0.04182180621616821,normal,ESTIMABLE,0.7551895472170649,0.5946684804473625,0.9590406604312989,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),0.148355729639575,FALSE,0.023,0.148,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,-0.07383690790349937,0.6829348403859946,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,IZTECH,643,124,8,1.7437339696980416,1,0.1866664027448608,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.15114913864695095,0.11395855720686611,-0.3745038065025559,0.07220552920865397,normal,ESTIMABLE,0.859719471698879,0.687630391884022,1.0748762398257428,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),0.4375232337937122,FALSE,0.187,0.438,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,0.05580045877528281,0.5161115015402341,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,UCR,707,135,8,4.405958593830292,1,0.035813591645178756,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.23504895222404654,0.11095589728774202,-0.4525185147803463,-0.017579389667746775,normal,ESTIMABLE,0.7905321503745949,0.6360242962120863,0.9825742263271817,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,8,San José (CR),0.1522077644920097,FALSE,0.036,0.152,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,-0.028099354801812776,0.25989750832477593,FALSE,FALSE
glasses,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,KNUST,659,126,8,3.4305550439044055,1,0.06400058845638318,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.21609704572860172,0.11570801436224916,-0.4428805866012533,0.010686495144049873,normal,ESTIMABLE,0.805657112498083,0.6421838878700187,1.0107437996795814,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,9,Kumasi (GH),0.21322825715898816,FALSE,0.064,0.213,0.24417569609417508,FALSE,-0.20694959742223376,0.10811706115588826,-0.009147448306367961,0.08460689005575854,FALSE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,RISE,588,126,8,0.01527279890592581,1,0.9016453219240412,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.015520142412804682,0.13622795804088272,-0.251481749034759,0.2825220338603684,normal,ESTIMABLE,0.015520142412804682,-0.251481749034759,0.2825220338603684,difference,h,,,,0.9312085447682809,-15.08890494208554,16.951322031622105,TRUE,TRUE,FALSE,7.707967597525567e-7,,,,1,Borås (SE),0.9016453219240412,FALSE,0.902,0.902,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,0.07281567457864586,0.5661521929592722,TRUE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,THUAS,605,127,8,0.769766926871398,1,0.38028916501670146,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.11649485832084334,0.13629744495173043,-0.3836329416110655,0.15064322496937882,normal,ESTIMABLE,-0.11649485832084334,-0.3836329416110655,0.15064322496937882,difference,h,,,,-6.9896914992506005,-23.01797649666393,9.03859349816273,TRUE,TRUE,FALSE,5.468336894409731e-6,,,,2,Delft (NL),0.5387429837736605,FALSE,0.380,0.539,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,-0.05919932615500217,0.46028315356972094,FALSE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,BAUA,571,121,8,0.12308858677283752,1,0.7257085136543628,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.047631354537044736,0.13899380562250094,-0.3200542076313074,0.2247914985572179,normal,ESTIMABLE,-0.047631354537044736,-0.3200542076313074,0.2247914985572179,difference,h,,,,-2.8578812722226843,-19.203252457878442,13.487489913433073,TRUE,TRUE,FALSE,6.707523425575346e-7,,,,3,Dortmund (DE),0.7454989690222256,FALSE,0.726,0.745,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,0.009664177628796441,0.07514035115861718,FALSE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,MPI,523,113,8,0.00915192613160798,1,0.9237860834539036,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.013544153614384576,0.14217009535459432,-0.2921924201880146,0.2651041129592454,normal,ESTIMABLE,-0.013544153614384576,-0.2921924201880146,0.2651041129592454,difference,h,,,,-0.8126492168630746,-17.53154521128088,15.906246777554724,TRUE,TRUE,FALSE,3.7971403799019754e-7,,,,4,Tübingen (DE),0.9440135220672301,FALSE,0.924,0.944,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,0.0437513785514566,0.34017317088980903,FALSE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,TUM,603,129,8,1.0976829525704943,1,0.2947751622286393,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.13479393970454423,0.13274891377352502,-0.3949770296874663,0.12538915027837783,normal,ESTIMABLE,-0.13479393970454423,-0.3949770296874663,0.12538915027837783,difference,h,,,,-8.087636382272654,-23.698621781247976,7.523349016702669,TRUE,TRUE,FALSE,7.105427357601002e-7,,,,5,Munich (DE),0.45556161435335163,FALSE,0.295,0.456,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,-0.07749840753870305,0.6025611055968338,FALSE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,FUSPCEU,550,116,8,0.07210873623671432,1,0.7882908480063763,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.03596560076928804,0.13679880164419292,-0.30408632512014483,0.23215512358156873,normal,ESTIMABLE,-0.03596560076928804,-0.30408632512014483,0.23215512358156873,difference,h,,,,-2.1579360461572827,-18.24517950720869,13.929307414894124,TRUE,TRUE,FALSE,5.67297320230864e-7,,,,6,Madrid (ES),0.8375590260067748,FALSE,0.788,0.838,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,0.021329931396553134,0.16584324056198235,FALSE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,IZTECH,573,122,8,0.16390191773439255,1,0.685589230142949,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.054846267498441355,0.13967386621562602,-0.3286020148625341,0.2189094798656514,normal,ESTIMABLE,-0.054846267498441355,-0.3286020148625341,0.2189094798656514,difference,h,,,,-3.2907760499064813,-19.716120891752045,13.134568791939085,TRUE,TRUE,FALSE,1.1732481652870774e-5,,,,7,Izmir (TR),0.7618932067149906,FALSE,0.686,0.762,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,0.0024492646673998225,0.019043380022365775,FALSE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,UCR,630,133,8,0.32011850756384774,1,0.5715364349574715,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.07235608673675221,0.1311341029192636,-0.3293742056034776,0.18466203212997317,normal,ESTIMABLE,-0.07235608673675221,-0.3293742056034776,0.18466203212997317,difference,h,,,,-4.3413652042051325,-19.762452336208653,11.07972192779839,TRUE,TRUE,FALSE,5.718447937397286e-7,,,,8,San José (CR),0.6693176110561152,FALSE,0.572,0.669,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,-0.015060554570911037,0.11709794693029735,FALSE,FALSE
glasses,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,KNUST,597,125,8,0.11967119510904922,1,0.7293913788601197,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.044916503800613856,0.1344078004993079,-0.30835095202050194,0.21851794441927425,normal,ESTIMABLE,-0.044916503800613856,-0.30835095202050194,0.21851794441927425,difference,h,,,,-2.6949902280368314,-18.501057121230115,13.111076665156455,TRUE,TRUE,FALSE,8.58335624798201e-7,,,,9,Kumasi (GH),0.8266435627081357,FALSE,0.729,0.827,0.7335555208052501,FALSE,-0.05729553216584118,0.12861501815976198,0.01237902836522732,0.09624870051995357,FALSE,FALSE
glasses,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,RISE,702,128,8,1.1643891791350143,1,0.2805571197168003,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.03912069595537202,0.03614752915106864,-0.0317271593108342,0.10996855122157825,normal,ESTIMABLE,1.0398959873157896,0.9687708661345961,1.1162429654291843,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.4335882759259641,FALSE,0.281,0.434,0.31298212039538376,FALSE,0.04959345760336072,0.03406358202570337,-0.010472761647988701,0.30744745635048787,FALSE,FALSE
glasses,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,THUAS,710,128,8,2.147811333269601,1,0.14277329014161344,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.0535940979934093,0.03637900164395936,-0.017707435022274433,0.12489563100909304,normal,ESTIMABLE,1.0550562657743188,0.9824484203166315,1.133030193677646,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.3467351332010612,FALSE,0.143,0.347,0.31298212039538376,FALSE,0.04959345760336072,0.03406358202570337,0.0040006403900485765,0.11744626231703441,FALSE,FALSE
glasses,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,BAUA,683,123,8,2.4647008854026353,1,0.1164298648656983,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.059057962634876025,0.03740007912362738,-0.01424484546638196,0.132360770736134,normal,ESTIMABLE,1.0608367278500839,0.9858561323052565,1.1415200720252925,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),0.40134900185068373,FALSE,0.116,0.401,0.31298212039538376,FALSE,0.04959345760336072,0.03406358202570337,0.009464505031515302,0.2778482023521093,FALSE,FALSE
glasses,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,MPI,628,115,8,0.7442848800801585,1,0.3882917260680205,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.03389846935932361,0.03921016029680554,-0.04295203265045758,0.1107489713691048,normal,ESTIMABLE,1.0344795700224751,0.9579573396395394,1.1171144439444043,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),0.6000872130142134,FALSE,0.388,0.600,0.31298212039538376,FALSE,0.04959345760336072,0.03406358202570337,-0.01569498824403711,0.46075566075799473,FALSE,FALSE
glasses,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,TUM,718,131,8,1.460690530255306,1,0.22682028213028887,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.042325332520932415,0.03489731442926402,-0.02607214691759499,0.11072281195945982,normal,ESTIMABLE,1.0432338214372145,0.974264796871062,1.1170852212722704,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),0.3999056208578324,FALSE,0.227,0.400,0.31298212039538376,FALSE,0.04959345760336072,0.03406358202570337,-0.0072681250824283075,0.21336937134045372,FALSE,FALSE
glasses,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,FUSPCEU,660,118,8,1.6845438931131866,1,0.19432176851223534,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.04964863189632464,0.03809434557392915,-0.025014913443199283,0.12431217723584856,normal,ESTIMABLE,1.050901778131567,0.9752953669078172,1.1323693157505528,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),0.3670522294120001,FALSE,0.194,0.367,0.31298212039538376,FALSE,0.04959345760336072,0.03406358202570337,5.517429296391513e-5,0.001619744304115822,FALSE,FALSE
glasses,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,IZTECH,679,124,8,1.4325052293311273,1,0.2313560185215875,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.0417206647837243,0.03472514600454505,-0.026339370743078933,0.10978070031052753,normal,ESTIMABLE,1.0426032022797707,0.9740044848873389,1.1160332978649126,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),0.4375232337937122,FALSE,0.231,0.438,0.31298212039538376,FALSE,0.04959345760336072,0.03406358202570337,-0.007872792819636425,0.23112052084527834,FALSE,FALSE
