run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number,aliased_coefficients,residual_n,residual_mean,residual_sd,residual_skewness,residual_qq_correlation,residual_absolute_fitted_spearman,residual_absolute_above_3_fraction,consecutive_day_pairs,participants_with_consecutive_pairs,pooled_consecutive_day_residual_correlation,serial_status,tweedie_power,dispersion,observed_zero_n,observed_zero_fraction,expected_zero_n,expected_zero_fraction,zero_mass_standardized_difference,zero_mass_method,zero_mass_status,fitted_natural_min,fitted_natural_max,fitted_below_lower_n,fitted_above_upper_n,observed_above_audit_threshold_n,prediction_bound_status,participant_random_intercept_sd,fit_warnings,fit_error,diagnostic_assessment,diagnostic_issues
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,5.538822733797133e-6,,10,10,TRUE,4.257542531815649,,816,-9.69404295398804e-16,0.46446932567960336,-1.1124158680431018,0.9686846090064087,-0.22580248185599383,0,654,141,0.005537624079310103,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,1.6189244742193225,681.0814709406588,0,,,PASS,0.3940416198014042,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,2.474820348652429e-5,,10,10,TRUE,4.257542531815649,,816,5.203660215143369e-16,0.19649848116506025,0.7869448773926492,0.9781373911998327,0.3454662142483238,0,654,141,-0.09545196615373346,PASS_DESCRIPTIVE_CHECK,,,114,0.13970588235294118,,,,not applicable,NOT_APPLICABLE,0.004059179757480283,1.3046944254577257,0,,,PASS,0.21824515660477914,,,acceptable with specified limitations,RESIDUAL_SPREAD_REVIEW
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,TRUE,TRUE,FALSE,,,10,10,TRUE,4.257542531815649,,816,-0.028191193290939297,0.867243238718251,0.9660303066850681,0.965658698114041,0.10964528982716576,0.003676470588235294,654,141,-0.11835517110666827,PASS_DESCRIPTIVE_CHECK,1.4945503263399484,0.828273042187795,103,0.12622549019607843,100.13118360162159,0.1227097838255168,0.3150139798040991,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.19305745154667608,4.610996874701455,0,0,,PASS,0.6463218805028423,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,TRUE,TRUE,FALSE,,,10,10,TRUE,4.373562889026028,,737,-0.025210987441508362,0.8515376737078438,0.5692274824709029,0.9849899165941303,-0.11717090507377938,0.0027137042062415195,548,138,0.06581757499021898,PASS_DESCRIPTIVE_CHECK,1.5053420388229921,0.8137250942007095,25,0.033921302578018994,21.202954218165793,0.028769273023291454,0.8486484302013166,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.7028720772481848,7.7233608491546395,0,,,PASS,0.5390769875445797,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,biological_sex,TRUE,TRUE,FALSE,7.025846571195871e-7,,10,10,TRUE,4.588423254058367,,655,-5.013801079146889e-16,0.7576435036015999,0.4861330908196523,0.9922523697964348,-0.0628803291846718,0.0030534351145038168,456,130,-0.23870552452354143,PASS_DESCRIPTIVE_CHECK,,,10,0.015267175572519083,,,,not applicable,NOT_APPLICABLE,0.6409177710140965,3.2485440019293805,0,0,0,PASS,0.6302536470522098,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,TRUE,TRUE,FALSE,,,10,10,TRUE,4.33725487307245,,778,-0.011348610997984862,0.8372117709930522,-1.3383488463503301,0.9531903782629281,-0.09346039808948263,0.017994858611825194,613,138,0.009370820537483976,PASS_DESCRIPTIVE_CHECK,1.0705961856976256,0.3323492886035321,4,0.005141388174807198,7.015691612974694e-5,9.017598474260532e-8,477.5485222446277,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.285203073848266,9.654052609978683,0,,,PASS,0.1702277855916008,,,acceptable with specified limitations,ZERO_MASS_REVIEW
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,biological_sex,TRUE,TRUE,FALSE,7.54425855120644e-6,,10,10,TRUE,4.257542531815649,,816,-7.629381875717605e-17,0.29981558390557883,-0.24516003738702524,0.9974852046358551,-0.12491646145636957,0,654,141,-0.012468761357698017,PASS_DESCRIPTIVE_CHECK,,,31,0.03799019607843137,,,,not applicable,NOT_APPLICABLE,0.12799668809837508,2.7267782985994544,0,0,,PASS,0.2234788690922722,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,TRUE,TRUE,FALSE,1.6279955161735415e-6,,10,10,TRUE,4.257542531815649,,816,-5.46090406010526e-13,95.4033214809916,-0.051723731922767496,0.9776718318061441,0.11144482921736486,0.9656862745098039,654,141,-0.13786528396818262,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,720.1178607823842,970.5876874868699,0,0,,PASS,46.4998651676577,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,biological_sex,TRUE,TRUE,FALSE,7.012204150669277e-6,,10,10,TRUE,4.257542531815649,,816,9.103828801926284e-14,86.22756345155854,0.17800428208362362,0.9187981461218105,0.15191478661291963,0.9669117647058824,654,141,-0.056775967983451275,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,51.985495517357634,338.120369570364,0,0,,PASS,50.12922114744576,,,acceptable with specified limitations,RESIDUAL_QQ_REVIEW
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,TRUE,TRUE,FALSE,8.640199666842818e-7,,10,10,TRUE,4.4239783984964545,,742,1.3126463079117452e-12,93.85143616628383,-0.010755195899596368,0.9927686828035984,0.06850777456446537,0.9636118598382749,549,138,-0.0657026041019196,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,666.2471013251343,941.4197723005667,0,0,,PASS,39.49227279271993,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,TRUE,TRUE,FALSE,1.3915268937125802e-6,,10,10,TRUE,4.264711646020046,,727,-9.71351991657738e-14,116.77331670178337,-0.353185233513237,0.9526712653263282,0.15645922990028507,0.9766162310866575,534,134,-0.08824135249321184,PASS_DESCRIPTIVE_CHECK,,,1,0.001375515818431912,,,,not applicable,NOT_APPLICABLE,418.3047135938607,783.0092401939625,0,0,,PASS,74.78761260818398,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,TRUE,TRUE,FALSE,3.901732270605862e-6,,10,10,TRUE,4.114328286269314,,687,4.48820990077286e-14,117.32988755306091,-0.5213103071749834,0.9845620334999721,-0.1776613438621708,0.9708879184861717,481,136,-0.06775318758447571,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,844.5905949019766,1241.3738800517165,0,0,,PASS,71.66875300609361,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,biological_sex,TRUE,TRUE,FALSE,6.855316314613447e-6,,10,10,TRUE,4.5076095680358454,,761,-8.408371093859514e-16,0.5053763884733662,-1.6095940545256961,0.9557868758522845,-0.12505736237151455,0.002628120893561104,572,140,-0.031111597785265146,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,663.9327533557858,24429.13770215109,0,,,PASS,0.36130563737164584,,,acceptable,
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,biological_sex,TRUE,TRUE,FALSE,8.801634976407513e-6,,10,10,TRUE,3.930729579571584,,702,-1.5200329124542074e-16,0.06643949562135103,3.914156104075816,0.8820964595311387,0.07274377275369853,0,514,128,-0.1667532133639647,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.5453172534669136,0.934671446472024,0,,,PASS,0.07943934736841018,,,acceptable with specified limitations,RESIDUAL_QQ_REVIEW
