"manifest","path","expected_sha256","observed_sha256","expected_bytes","observed_bytes","exists","status"
"H07_preservation","artifacts/09_tables/H07/H07_main_family_audit.csv","249738236659a61e1fd822db2b11afa0ec23e2ffe5ac5cfd971c141eefb64381","249738236659a61e1fd822db2b11afa0ec23e2ffe5ac5cfd971c141eefb64381",540,540,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_pairwise_concurvity.csv","7e4b2e2c037cd04b7e8c2d3f4449b68a1364d0223104a19df66268a7bbb6ed68","7e4b2e2c037cd04b7e8c2d3f4449b68a1364d0223104a19df66268a7bbb6ed68",137903,137903,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_residual_distribution_summary.csv","65ed0e4f7c03226413463bc65de6f83bdf774a64cad10b17f866c2ba46ebba5a","65ed0e4f7c03226413463bc65de6f83bdf774a64cad10b17f866c2ba46ebba5a",8582,8582,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_run_registry.csv","2ae2138c5491703a79ae64ef69730987777a7c29123bc566dda2d580e105bf83","2ae2138c5491703a79ae64ef69730987777a7c29123bc566dda2d580e105bf83",131,131,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_samples.csv","5b9965d05fe18b63899264df80c468b470cc477e659dcf573f84f2ed98cd2d80","5b9965d05fe18b63899264df80c468b470cc477e659dcf573f84f2ed98cd2d80",3494,3494,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_site_support.csv","59bfa52026fc0626746c7879f680affed7e609112fcd555a43b7bc6d31cea51c","59bfa52026fc0626746c7879f680affed7e609112fcd555a43b7bc6d31cea51c",24453,24453,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_support_grid.csv","d5f2bd12a08c2dfea844fe393472f0423cb9dc239a84fcf20e4439ed45d10ad2","d5f2bd12a08c2dfea844fe393472f0423cb9dc239a84fcf20e4439ed45d10ad2",210303,210303,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_support_runs.csv","0d32923171dd48bb6d5e30c702e6a63d352a051f415a13d4a3eb20f756f9c976","0d32923171dd48bb6d5e30c702e6a63d352a051f415a13d4a3eb20f756f9c976",110,110,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_tests_unadjusted.csv","61076e959435be41d89afb61968af8e8bbbb5223c7b6a83d18e93c171fafacb6","61076e959435be41d89afb61968af8e8bbbb5223c7b6a83d18e93c171fafacb6",14033,14033,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_tests.csv","afc3e97d657ac969a7e5f6a291f65d43aa5f4edc0e4bfe31906091706f56dbf5","afc3e97d657ac969a7e5f6a291f65d43aa5f4edc0e4bfe31906091706f56dbf5",21199,21199,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_main_tweedie_distribution_pilot.csv","4ee24264a2f794f4e34aa27fbdd2ba95429737a1ea87287f3f33cc9f7f67f92a","4ee24264a2f794f4e34aa27fbdd2ba95429737a1ea87287f3f33cc9f7f67f92a",2793,2793,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_model_form_comparison_summary.csv","cc3efd5eb22717120b828f38ae6d51470a0ad92843492c9ad337aa1f1a6ce6fb","cc3efd5eb22717120b828f38ae6d51470a0ad92843492c9ad337aa1f1a6ce6fb",8398,8398,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_model_form_curve_points.csv","b14fc527efe178f140ca27dd56054a937fe552b581c64a86e0a7b8c2111a14dc","b14fc527efe178f140ca27dd56054a937fe552b581c64a86e0a7b8c2111a14dc",1070168,1070168,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_derivative_method_comparison.csv","e73705437f3efd1e458a0e5e45e11c52ea003256b7ad68150ed49b035c625a93","e73705437f3efd1e458a0e5e45e11c52ea003256b7ad68150ed49b035c625a93",3995,3995,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_derivative_photoperiod_rows.csv","541dc9f86fcb7bd4740016815c988d05a6d69580af41d1e941fae46085f849cb","541dc9f86fcb7bd4740016815c988d05a6d69580af41d1e941fae46085f849cb",1419036,1419036,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_derivative_points.csv","8fd527ef2800217e78d4de4ce9dc55246dfd301f6a85b47cbfa91236131540e4","8fd527ef2800217e78d4de4ce9dc55246dfd301f6a85b47cbfa91236131540e4",1175999,1175999,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_derivative_settings.csv","861d6fbe678e053cdc58d2c222200b563a693ed3a4d74647dbe14da99c17d651","861d6fbe678e053cdc58d2c222200b563a693ed3a4d74647dbe14da99c17d651",1082,1082,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_loso_plateau_comparison.csv","760fae110ef97b9f4b8103cbe4b53b8a4ff93529a722dcd82f0ac8216869785c","760fae110ef97b9f4b8103cbe4b53b8a4ff93529a722dcd82f0ac8216869785c",77993,77993,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_loso_plateau_influence_summary.csv","3dd67f358fae85b84b0cade35591d533ebc217edcb81ee69cf366134e057298e","3dd67f358fae85b84b0cade35591d533ebc217edcb81ee69cf366134e057298e",2604,2604,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_model_form_plateau_comparison.csv","8b0fcd26a995172f8621e0ce65e944da87d53e316a03bfa11ac11888bb926871","8b0fcd26a995172f8621e0ce65e944da87d53e316a03bfa11ac11888bb926871",9394,9394,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_paired_figure_settings.csv","e7fe343dca5b2d10efce3cea245f95f52bfbd27f997933346c50696b949ee4e2","e7fe343dca5b2d10efce3cea245f95f52bfbd27f997933346c50696b949ee4e2",1058,1058,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_plateau_summary.csv","e8ad47e76a8386fea3a9115cab2f0d477700ac55d82cc4133bd712d377fa15c1","e8ad47e76a8386fea3a9115cab2f0d477700ac55d82cc4133bd712d377fa15c1",17183,17183,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_sensitivity_plateau_comparison.csv","81e1a41c6491c674175f2ca9a4d7f196a832966952a8b64760a3387d5dbbdeb3","81e1a41c6491c674175f2ca9a4d7f196a832966952a8b64760a3387d5dbbdeb3",42673,42673,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_sensitivity_plateau_summary.csv","8d4bd9231dbef71c37b8fe5f69e383284c9ec29be92b0121f6d805aaafa8471b","8d4bd9231dbef71c37b8fe5f69e383284c9ec29be92b0121f6d805aaafa8471b",37198,37198,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_revised_v0_plateau_summary.csv","b424a444be9c32a1776423d562a146fefcce3b2865ff39d77e13ad2769f19af3","b424a444be9c32a1776423d562a146fefcce3b2865ff39d77e13ad2769f19af3",6326,6326,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_comparison_registry.csv","bda0c09e27a373b256526d08554d2074f15c0c766acf22a9bf9b3691d0c5deca","bda0c09e27a373b256526d08554d2074f15c0c766acf22a9bf9b3691d0c5deca",9931,9931,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_comparison_summary.csv","1d2344db26b0cc027ee827d0a6ad0d1c4e583ff0f4544715705bc09263646b8e","1d2344db26b0cc027ee827d0a6ad0d1c4e583ff0f4544715705bc09263646b8e",18116,18116,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_curve_points.csv","5a9d94d731f5f6ca29b6a81e18a15a3d3e675cdc02679775088ab9c0b2aeae74","5a9d94d731f5f6ca29b6a81e18a15a3d3e675cdc02679775088ab9c0b2aeae74",1674301,1674301,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_diagnostics.csv","30dca28905d9d10f53e29a134df617d54dea76eeae280f3e7d04758ca065318b","30dca28905d9d10f53e29a134df617d54dea76eeae280f3e7d04758ca065318b",107443,107443,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_family_audit.csv","e69ef7a8e6855ce4df17e0a1b79dc54569c0e8fa0cb3f65c1cc7acc3018a2610","e69ef7a8e6855ce4df17e0a1b79dc54569c0e8fa0cb3f65c1cc7acc3018a2610",1145,1145,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_key_audit.csv","b8fbcf683ef0a073d91abdc80cdb822ae5dd4ec94c4da70824c18e4f2d6fc6db","b8fbcf683ef0a073d91abdc80cdb822ae5dd4ec94c4da70824c18e4f2d6fc6db",3079,3079,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_run_registry.csv","817183080824025ea704fcf51237563736658d24368473f1ba50b4794fb984c5","817183080824025ea704fcf51237563736658d24368473f1ba50b4794fb984c5",1555,1555,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_samples.csv","1af4e4c8b09bfa50bdcaffd52eacd7a80049b84c478ea3eb67d1af3528628fcb","1af4e4c8b09bfa50bdcaffd52eacd7a80049b84c478ea3eb67d1af3528628fcb",15228,15228,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_tests_unadjusted.csv","921b7db1453e3ef24f8a8bbd256f0ecf6a21780cc671474ec6c8bddb477c618c","921b7db1453e3ef24f8a8bbd256f0ecf6a21780cc671474ec6c8bddb477c618c",29502,29502,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_sensitivity_tests.csv","92feaab02108d2638c46d217056850d8b3995555dc808b62b329346ba4959f74","92feaab02108d2638c46d217056850d8b3995555dc808b62b329346ba4959f74",49511,49511,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_session.csv","961554b09a205e664623bbcdcc1f94d08b4293aba024a4ef8491e2e28a8bf32d","961554b09a205e664623bbcdcc1f94d08b4293aba024a4ef8491e2e28a8bf32d",134,134,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_v0_aic_reconstruction.csv","1603ff360379c4eec10cbf65516974cf5a76a7800d16232aa965e91bdc58014b","1603ff360379c4eec10cbf65516974cf5a76a7800d16232aa965e91bdc58014b",4455,4455,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_v0_derivative_points.csv","482a508207d767ea70614887c98500c4624353faef4a0490254daa139ca16f73","482a508207d767ea70614887c98500c4624353faef4a0490254daa139ca16f73",307317,307317,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_v0_formula_registry.csv","10723d31a2a177b3c074651278429b49a565f3e24825cc8466d9035f463e20e4","10723d31a2a177b3c074651278429b49a565f3e24825cc8466d9035f463e20e4",281,281,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_v0_last_detected_increase.csv","5455a6ffb8eab0639e9a5d215140429d95f10da28d61e6ab95193e1086172268","5455a6ffb8eab0639e9a5d215140429d95f10da28d61e6ab95193e1086172268",3331,3331,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_v0_samples.csv","cf92683cfc664dc98535d53d4fe9dad6e8b6651937646cf944625dde53628673","cf92683cfc664dc98535d53d4fe9dad6e8b6651937646cf944625dde53628673",2953,2953,TRUE,"PASS"
"H07_preservation","artifacts/09_tables/H07/H07_v0_smooth_points.csv","6654f95f3acc1c8d285b9d968c61757c4edd614543f50146ae0a4fc31cf79c38","6654f95f3acc1c8d285b9d968c61757c4edd614543f50146ae0a4fc31cf79c38",228534,228534,TRUE,"PASS"
"H07_preservation","artifacts/10_figures/H01/stage3/H01_stage3_model_support.svg","4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e","4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e",54914,54914,TRUE,"PASS"
"H07_preservation","artifacts/10_figures/H07/preparation/H07_preparation_metric_sample_support.png","603afa8def8ff640003daaef806ee390d513df9bb6f6307fa300dba4ad5ba8a7","603afa8def8ff640003daaef806ee390d513df9bb6f6307fa300dba4ad5ba8a7",158151,158151,TRUE,"PASS"
"H07_preservation","artifacts/10_figures/H07/preparation/H07_preparation_site_photoperiod_ranges.png","00d687082780c65d07467fdf730ac8bcf0bd97af11a03af156dc38020b815eb4","00d687082780c65d07467fdf730ac8bcf0bd97af11a03af156dc38020b815eb4",146588,146588,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_diagnostic_summary.csv","0e93b79cca2bce28c51e440c79e65141a95f0cdec2031f2749ec849b54ee2e01","0e93b79cca2bce28c51e440c79e65141a95f0cdec2031f2749ec849b54ee2e01",305,305,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_formula_registry.csv","f01ad7bc1d7f2dad928409ef23bdade19b51313d780f3f5ac57864855b336be8","f01ad7bc1d7f2dad928409ef23bdade19b51313d780f3f5ac57864855b336be8",1708,1708,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_frame_integrity.csv","969a48c76898710b5c9af123578647b4c0c8d33f1003ac931567f002da75f9c7","969a48c76898710b5c9af123578647b4c0c8d33f1003ac931567f002da75f9c7",6210,6210,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_input_identities.csv","bf824072a4df799e118068ead69101ecfefd8d7e926ace2f674a25aba381fd81","bf824072a4df799e118068ead69101ecfefd8d7e926ace2f674a25aba381fd81",1128,1128,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_metric_contract.csv","d8e2f5fc1ae59e0b7232b2fe548984980b6420a00bcb752a4ec4abfe4395af96","d8e2f5fc1ae59e0b7232b2fe548984980b6420a00bcb752a4ec4abfe4395af96",807,807,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_pattern_summary.csv","5745d34d1b628485996c0349c29e6d6c4e6d674cd74cc8639254fbb7169b9105","5745d34d1b628485996c0349c29e6d6c4e6d674cd74cc8639254fbb7169b9105",3611,3611,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_sample_support.csv","3530b0440b4dd0d59e04ba245bc0d3b7eee116e0e4c29c748407e4a77f6d949d","3530b0440b4dd0d59e04ba245bc0d3b7eee116e0e4c29c748407e4a77f6d949d",3499,3499,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_site_photoperiod_ranges.csv","bce82eca99b925d244e6e1378996397517809b2d4eb3254d5dcebc2ee93d5c49","bce82eca99b925d244e6e1378996397517809b2d4eb3254d5dcebc2ee93d5c49",2434,2434,TRUE,"PASS"
"H07_preservation","artifacts/11_source_data/H07/preparation/H07_preparation_site_support.csv","42e4a24c13bba295078da027c0b63ed6df4bce17d1ec44eabaa0c4be91a39755","42e4a24c13bba295078da027c0b63ed6df4bce17d1ec44eabaa0c4be91a39755",31380,31380,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/figure_proofs/H07_figure_A4_proof_01.png","9744f0f6e4e6ab5221c728f157cc7d5f84ec95b9aeb5b327bdcc821b95039b36","9744f0f6e4e6ab5221c728f157cc7d5f84ec95b9aeb5b327bdcc821b95039b36",423350,423350,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/figure_proofs/H07_figure_A4_proof_02.png","1f04397910d1d048d2943fa5f868663b474afdc17ff80516560b272c6ec46e5b","1f04397910d1d048d2943fa5f868663b474afdc17ff80516560b272c6ec46e5b",335221,335221,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/figure_proofs/H07_figure_A4_proof_03.png","546e1b879fefbe7318a8b6bb5d371ba749a7cf108b88004f320404921e49c394","546e1b879fefbe7318a8b6bb5d371ba749a7cf108b88004f320404921e49c394",414660,414660,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/figure_proofs/H07_figure_A4_proof_04.png","9bbfabcf6ad45a1d3bd71043e8ad5edf764823c718aa8ea96fb6136fa1f48c73","9bbfabcf6ad45a1d3bd71043e8ad5edf764823c718aa8ea96fb6136fa1f48c73",360510,360510,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/figure_proofs/H07_figure_A4_proof_05.png","fcc8dfbf95ed1ff09afbad990aa755087b58e5425756212f89220216d70403af","fcc8dfbf95ed1ff09afbad990aa755087b58e5425756212f89220216d70403af",146664,146664,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/figure_proofs/H07_figure_A4_proof_06.png","87891511728cfb5a00ee5ec0e5a703988f62e3abd4074373a2962010750e6aa1","87891511728cfb5a00ee5ec0e5a703988f62e3abd4074373a2962010750e6aa1",145034,145034,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/H07_figure_A4_proof_index.csv","0677f590390820f0b33c089b2daff4ebc02dcdf8bdf4a7b998abda887da1df1c","0677f590390820f0b33c089b2daff4ebc02dcdf8bdf4a7b998abda887da1df1c",835,835,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/H07_figure_readability_qa.csv","463308c6d01d501815fbcf481b81f0b1cc772f034b9f402403e7dda4cbb2185a","463308c6d01d501815fbcf481b81f0b1cc772f034b9f402403e7dda4cbb2185a",5498,5498,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/H07_METRIC-011_artifact_update_manifest.csv","969d156d59036023af4e0439209a5f966ac5ed0bf01a7565bb66e5ea6d284989","969d156d59036023af4e0439209a5f966ac5ed0bf01a7565bb66e5ea6d284989",42714,42714,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/H07_METRIC-011_reconciliation_summary.csv","49afd19494f10e2624ef2a06868bfac4de19504ad06cf43f246673d078bae63c","49afd19494f10e2624ef2a06868bfac4de19504ad06cf43f246673d078bae63c",1724,1724,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/H07_METRIC-011_scientific_comparison.csv","7119d5102f283470d5533d1ef9fdd55898e55675e0ad5afd61e8c2288d971ef9","7119d5102f283470d5533d1ef9fdd55898e55675e0ad5afd61e8c2288d971ef9",728,728,TRUE,"PASS"
"H07_preservation","artifacts/12_manifests/H07/H07_preparation_report_manifest.csv","db1b00058848d27eed9d5ece9d9eae97851d1bdc997c4f2fe28d2ce9abd3c8e2","db1b00058848d27eed9d5ece9d9eae97851d1bdc997c4f2fe28d2ce9abd3c8e2",335146,335146,TRUE,"PASS"
"H07_preservation","audit/handoffs/H07_worker_handoff.md","95351007249f187a5c6650e951a1ad1078923ca35c628d730334866cf3593a3e","95351007249f187a5c6650e951a1ad1078923ca35c628d730334866cf3593a3e",27270,27270,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H06/report018_order72_svg_export/candidate/H06_stage3_site_specific_significance_screen.svg","2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83","2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83",29707,29707,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/01_audit_and_plan.html","94b3cb1678e898b9b6652ce378a477a42a18a41258780fb57f0719f053c66f83","94b3cb1678e898b9b6652ce378a477a42a18a41258780fb57f0719f053c66f83",2051719,2051719,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/01_audit_and_plan.qmd","cc23223d751901a2dd06ece56a0457988f1e7d572f123bd3a0450f775f056b86","cc23223d751901a2dd06ece56a0457988f1e7d572f123bd3a0450f775f056b86",95452,95452,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/02_implementation_and_v0_comparison.html","fa84bf89f5c3ed1c0da1164e896111aa1f18c75a86a473fdca4debd5509d6acd","fa84bf89f5c3ed1c0da1164e896111aa1f18c75a86a473fdca4debd5509d6acd",5317450,5317450,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/02_implementation_and_v0_comparison.qmd","554bbccefd9ffa50915e0d4ae9cbb3b3adb8e1f4a0b4db8e428a6842557b95cb","554bbccefd9ffa50915e0d4ae9cbb3b3adb8e1f4a0b4db8e428a6842557b95cb",82864,82864,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_analysis_preparation.qmd","a6c05e81333bb612e99ef431f42f47860ac26b6d5c0f0f44ecbce019ee470d1b","a6c05e81333bb612e99ef431f42f47860ac26b6d5c0f0f44ecbce019ee470d1b",49762,49762,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_figure_readability_qa.md","ae76ebb045ac343652e51fe3d475c3898029f0fbe3b67662d68b25c5cf5b7a10","ae76ebb045ac343652e51fe3d475c3898029f0fbe3b67662d68b25c5cf5b7a10",2859,2859,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_METRIC-011_reconciliation.md","34bde0575763547a27ed23cc3774068772a048ac9b44266c8d6839e4f5255cc9","34bde0575763547a27ed23cc3774068772a048ac9b44266c8d6839e4f5255cc9",4649,4649,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_stage1_gate_and_stage2_transition.md","d4e314f41189a20f6ec1ce6b90e432bcd125567947625d58cfb5b47a88fe0c19","d4e314f41189a20f6ec1ce6b90e432bcd125567947625d58cfb5b47a88fe0c19",4672,4672,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_stage2_derivative_gate_revision.md","ff65e0dfc33530b03e30e32e4e2cb7d96c3cf3dadcba0c9dfd424e40a3c04b55","ff65e0dfc33530b03e30e32e4e2cb7d96c3cf3dadcba0c9dfd424e40a3c04b55",3566,3566,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_stage2_gate_and_stage3_transition.md","1745aed512b715b59d0e29e09eb76d8a0bfdf536f6e215e9f717f52bac8da466","1745aed512b715b59d0e29e09eb76d8a0bfdf536f6e215e9f717f52bac8da466",3145,3145,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_stage3_author_gate.md","b5785f29e0eb0fdb08b4b4611a2caa2fbe26820780322877faaddea622de6cac","b5785f29e0eb0fdb08b4b4611a2caa2fbe26820780322877faaddea622de6cac",7607,7607,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_stage3_gate_and_stage4_transition.md","f341fc14618c708b3c9cd7f2bc9509ea1009c919232669c6a1ba6b379486af66","f341fc14618c708b3c9cd7f2bc9509ea1009c919232669c6a1ba6b379486af66",1886,1886,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_stage4_author_gate.md","608a31d75424c42e6fe4570f0861831ab0dd0e9d56a6f4e423ffbb9823de581f","608a31d75424c42e6fe4570f0861831ab0dd0e9d56a6f4e423ffbb9823de581f",4554,4554,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/H07_stage4_closure.md","c3f362553323020b80e798d6ed5adff83378e9bf8e9873187fa22ed8503e4392","c3f362553323020b80e798d6ed5adff83378e9bf8e9873187fa22ed8503e4392",4134,4134,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/001__build__nathealth__notebooks__hypotheses__H07.html_gt_semantic_ledger.csv","c851c9270cdfa6366c5e23ddcaa4d2708f0b80270c69c4b3fe0342c2ddbf6209","c851c9270cdfa6366c5e23ddcaa4d2708f0b80270c69c4b3fe0342c2ddbf6209",148915,148915,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/audit_order52_postrender.R","b7f1837f8e0eae9f48475122a16b0646cc66c4ca64ca15e84ee2dfd62ef13d62","b7f1837f8e0eae9f48475122a16b0646cc66c4ca64ca15e84ee2dfd62ef13d62",36196,36196,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/authority_identity_audit.csv","542b07a0d01ab126a2aab2bdb2d34330919cf615d654b5eee7b3b1916525d6e0","542b07a0d01ab126a2aab2bdb2d34330919cf615d654b5eee7b3b1916525d6e0",544,544,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/browser_console_warn_error.json","37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570","37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570",3,3,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/browser_qa_measurements.json","e98af63091ddf21f0f1c1769f2b3d9c09ae8b934d95c4bb5f3b2193faf90606e","e98af63091ddf21f0f1c1769f2b3d9c09ae8b934d95c4bb5f3b2193faf90606e",23844,23844,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/build_delta_postrender.csv","643232c6122b9e60e5ac8d1f2c2604e1d7bc8b747030091a2837d6049ef7eb09","643232c6122b9e60e5ac8d1f2c2604e1d7bc8b747030091a2837d6049ef7eb09",3127,3127,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/build_inventory_postqa.csv","6317469d8a8940f1b739970e94846aa746ac3dbc51208458f4a7e9959c204564","6317469d8a8940f1b739970e94846aa746ac3dbc51208458f4a7e9959c204564",185567,185567,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/build_inventory_postrender.csv","6317469d8a8940f1b739970e94846aa746ac3dbc51208458f4a7e9959c204564","6317469d8a8940f1b739970e94846aa746ac3dbc51208458f4a7e9959c204564",185567,185567,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/build_inventory_prerender.csv","2d88ccf65eca721956c80f9543527d20f31dadf1997e413268f5c97091b7e11d","2d88ccf65eca721956c80f9543527d20f31dadf1997e413268f5c97091b7e11d",185567,185567,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/build_symlink_inventory_postqa.csv","bea37fdba769aa3bb17f85ec297b2c758271db6a8321498fcb74458908cce712","bea37fdba769aa3bb17f85ec297b2c758271db6a8321498fcb74458908cce712",85,85,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/build_symlink_inventory_postrender.csv","bea37fdba769aa3bb17f85ec297b2c758271db6a8321498fcb74458908cce712","bea37fdba769aa3bb17f85ec297b2c758271db6a8321498fcb74458908cce712",85,85,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/build_symlink_inventory_prerender.csv","bea37fdba769aa3bb17f85ec297b2c758271db6a8321498fcb74458908cce712","bea37fdba769aa3bb17f85ec297b2c758271db6a8321498fcb74458908cce712",85,85,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/collect_order52_inventory.R","367c9fca506a1fcc0ef6e001cfd3e0de91b86a0ba390772b4d50375e9877a9b2","367c9fca506a1fcc0ef6e001cfd3e0de91b86a0ba390772b4d50375e9877a9b2",17490,17490,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/country_site_audit.csv","d25e4080403df229051a550fd7e667ce82f8907ad7731ce858ba5e1db9fa3e40","d25e4080403df229051a550fd7e667ce82f8907ad7731ce858ba5e1db9fa3e40",266,266,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/dispatch_preservation_postqa.csv","fc6be1ecf8b6a8df5f178b6b2602f833fc60b3d03c8b197bfa500019799fba0a","fc6be1ecf8b6a8df5f178b6b2602f833fc60b3d03c8b197bfa500019799fba0a",7840,7840,TRUE,"PASS"
"H07_preservation","audit/hypotheses/H07/report018_order52_result_render/dispatch_reconciliation_prerender.csv","9a8217eab88533fb32b69053e1e43ea0bb822405cda7b024bd014a933b578a51","9a8217eab88533fb32b69053e1e43ea0bb822405cda7b024bd014a933b578a51",8451,8451,TRUE,"PASS"
