placement,observation_index,fitted_mean,pearson_residual,deviance_residual,observed_mel_edi_lx,observed_zero,source_model
Chest,14421,195.45369808348545,-3.364949161793332,-6.912186073600318,0.024469960968771062,FALSE,geo_medi_1h ~ site + light_source
Chest,14422,1113.7840655257717,-4.3394925089492995,-6.423713336989332,151.3913706242985,FALSE,geo_medi_1h ~ site + light_source
Chest,14423,1113.7840655257717,-4.396894319707163,-6.58842214840661,138.66106097782338,FALSE,geo_medi_1h ~ site + light_source
Chest,14424,1113.7840655257717,-2.838791009126736,-3.4405271428791666,484.2100487712075,FALSE,geo_medi_1h ~ site + light_source
Chest,14425,1113.7840655257717,-2.019251542207359,-2.28524933446999,665.9637433610905,FALSE,geo_medi_1h ~ site + light_source
Chest,14426,1113.7840655257717,0.7041795086555428,0.6804936823601766,1269.9537590168409,FALSE,geo_medi_1h ~ site + light_source
Chest,14427,1113.7840655257717,4.015582823690006,3.416629999863959,2004.3415598229103,FALSE,geo_medi_1h ~ site + light_source
Chest,14428,1113.7840655257717,6.427444645050065,5.093884216819026,2539.233184408453,FALSE,geo_medi_1h ~ site + light_source
Chest,14429,1113.7840655257717,1.247716209801084,1.1768340721850248,1390.4968293216145,FALSE,geo_medi_1h ~ site + light_source
Chest,14430,1113.7840655257717,-4.441600657525788,-6.722240306407913,128.74629494384303,FALSE,geo_medi_1h ~ site + light_source
Chest,14431,1113.7840655257717,-4.680656938912205,-7.552699989976438,75.72949207988239,FALSE,geo_medi_1h ~ site + light_source
Chest,14432,1113.7840655257717,-4.3022853875201434,-6.3207795643206035,159.64299493010986,FALSE,geo_medi_1h ~ site + light_source
Chest,14433,75.08704201230749,3.3471062095692368,2.6672478283749235,168.15037021618227,FALSE,geo_medi_1h ~ site + light_source
Chest,14434,75.08704201230749,0.12005065116842925,0.11871097937786784,78.42494420341073,FALSE,geo_medi_1h ~ site + light_source
Chest,14435,75.08704201230749,-2.6893917592440104,-5.206907359698696,0.3108824617767306,FALSE,geo_medi_1h ~ site + light_source
Chest,14436,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14437,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14438,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14439,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14440,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14441,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14442,195.45369808348545,-3.365364854548111,-7.002354577005263,3.2739289521536985e-4,FALSE,geo_medi_1h ~ site + light_source
Chest,14443,195.45369808348545,-3.36405079085073,-6.839616784446609,0.07664547133716387,FALSE,geo_medi_1h ~ site + light_source
Chest,14444,1113.7840655257717,-4.997371548993368,-9.616443359791596,5.4899821643599385,FALSE,geo_medi_1h ~ site + light_source
Chest,14445,1113.7840655257717,-2.295205785592705,-2.6536662046447486,604.7638801481862,FALSE,geo_medi_1h ~ site + light_source
Chest,14446,1113.7840655257717,26.784052219858776,15.053263961991712,7053.828009164904,FALSE,geo_medi_1h ~ site + light_source
Chest,14447,1113.7840655257717,28.951484783872118,15.884035767988975,7534.511236983879,FALSE,geo_medi_1h ~ site + light_source
Chest,14448,1113.7840655257717,18.841926617318325,11.731580624504863,5292.459912293696,FALSE,geo_medi_1h ~ site + light_source
Chest,14449,1113.7840655257717,-0.05772873745947284,-0.05790004775202418,1100.9812515786787,FALSE,geo_medi_1h ~ site + light_source
Chest,14450,1113.7840655257717,17.237504710176538,10.995041508082847,4936.638599135811,FALSE,geo_medi_1h ~ site + light_source
Chest,14451,1113.7840655257717,13.670798295182017,9.25413852326763,4145.630850748186,FALSE,geo_medi_1h ~ site + light_source
Chest,14452,1113.7840655257717,-0.22765401586215997,-0.23036519985519305,1063.2960046802018,FALSE,geo_medi_1h ~ site + light_source
Chest,14453,1113.7840655257717,-4.6237712704938145,-7.332856807707644,88.34533405162075,FALSE,geo_medi_1h ~ site + light_source
Chest,14454,75.08704201230749,-2.697276085618674,-5.390257538063732,0.0916657392914837,FALSE,geo_medi_1h ~ site + light_source
Chest,14455,75.08704201230749,-2.700572926287376,-5.63058809869252,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14456,75.08704201230749,-2.700572926287376,-5.63058809869252,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14457,75.08704201230749,-2.700572926287376,-5.63058809869252,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14458,3.2673530133989326,-1.2973172931860373,-2.3995332231545583,0.03918337925157053,FALSE,geo_medi_1h ~ site + light_source
Chest,14459,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14460,75.08704201230749,-2.691805110765,-5.252193672204152,0.2437813569396495,FALSE,geo_medi_1h ~ site + light_source
Chest,14461,3.2673530133989326,-1.3127289625300305,-2.681046660074036,8.338688818939899e-4,FALSE,geo_medi_1h ~ site + light_source
Chest,14462,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14463,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14464,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14465,3.2673530133989326,-1.311598181494409,-2.625576310240382,0.003647639284274487,FALSE,geo_medi_1h ~ site + light_source
Chest,14466,3.2673530133989326,-1.0697122744614371,-1.5121463272627815,0.6055425990703818,FALSE,geo_medi_1h ~ site + light_source
Chest,14467,3.2673530133989326,-1.1561059995445555,-1.741907588701842,0.39056542936868677,FALSE,geo_medi_1h ~ site + light_source
Chest,14468,75.08704201230749,-1.9957441773723479,-2.6653097832709367,19.59714006095056,FALSE,geo_medi_1h ~ site + light_source
Chest,14469,195.45369808348545,13.980667221353874,8.459816957058967,1007.4216869997965,FALSE,geo_medi_1h ~ site + light_source
Chest,14470,195.45369808348545,8.288873887677866,5.747676655235197,676.8542031093797,FALSE,geo_medi_1h ~ site + light_source
Chest,14471,195.45369808348545,13.262990945578087,8.145856674094045,965.7405459563589,FALSE,geo_medi_1h ~ site + light_source
Chest,14472,195.45369808348545,9.431881738334084,6.3389241038536435,743.2377147915217,FALSE,geo_medi_1h ~ site + light_source
Chest,14473,195.45369808348545,10.441902610313418,6.839361360246004,801.8976201594102,FALSE,geo_medi_1h ~ site + light_source
Chest,14474,195.45369808348545,4.2556979206598875,3.379697303836074,442.61575604275566,FALSE,geo_medi_1h ~ site + light_source
Chest,14475,195.45369808348545,2.998004667245693,2.5139341147704606,369.57155539912975,FALSE,geo_medi_1h ~ site + light_source
Chest,14476,75.08704201230749,1.4281247363692053,1.2735407116948987,114.7947873706193,FALSE,geo_medi_1h ~ site + light_source
Chest,14477,75.08704201230749,-2.2178371046490306,-3.152837507617695,13.422042621909563,FALSE,geo_medi_1h ~ site + light_source
Chest,14478,75.08704201230749,-2.2101827335843924,-3.1342917950553866,13.634865640356395,FALSE,geo_medi_1h ~ site + light_source
Chest,14479,75.08704201230749,-1.9556292885046718,-2.5862656615066877,20.712499071035563,FALSE,geo_medi_1h ~ site + light_source
Chest,14480,75.08704201230749,-2.1301332868104046,-2.948702119293465,15.860569717618109,FALSE,geo_medi_1h ~ site + light_source
Chest,14481,3.2673530133989326,3.2852649751882232,2.269620442471756,11.442217164777881,FALSE,geo_medi_1h ~ site + light_source
Chest,14482,3.2673530133989326,-0.8174757186699223,-1.019316154670694,1.2331935170877972,FALSE,geo_medi_1h ~ site + light_source
Chest,14483,75.08704201230749,-2.700572926287376,-5.63058809869252,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14484,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14485,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14486,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14487,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14488,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14489,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14490,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14491,195.45369808348545,-3.3592447199026134,-6.656226085325133,0.35577204666761997,FALSE,geo_medi_1h ~ site + light_source
Chest,14492,195.45369808348545,13.554935385144503,8.274388189762966,982.6960700180415,FALSE,geo_medi_1h ~ site + light_source
Chest,14493,195.45369808348545,7.842200586213757,5.508631969276311,650.9123495089691,FALSE,geo_medi_1h ~ site + light_source
Chest,14494,195.45369808348545,7.18522215261162,5.148038173120212,612.7564125248931,FALSE,geo_medi_1h ~ site + light_source
Chest,14495,195.45369808348545,3.387563014196881,2.7907649668517793,392.19629158170574,FALSE,geo_medi_1h ~ site + light_source
Chest,14496,195.45369808348545,2.429096522587274,2.093589624343747,336.53055708462495,FALSE,geo_medi_1h ~ site + light_source
Chest,14497,195.45369808348545,-1.4656368947266092,-1.6801174815188735,110.33256451733877,FALSE,geo_medi_1h ~ site + light_source
Chest,14498,195.45369808348545,-2.295767339903188,-2.958532166490317,62.1203198915093,FALSE,geo_medi_1h ~ site + light_source
Chest,14499,195.45369808348545,-3.228691149455423,-5.482126802130504,7.938051086965375,FALSE,geo_medi_1h ~ site + light_source
Chest,14500,75.08704201230749,-2.688968853745177,-5.199527499594051,0.3226409751829147,FALSE,geo_medi_1h ~ site + light_source
Chest,14501,75.08704201230749,-2.6629638998943688,-4.884796488076499,1.0456857199912544,FALSE,geo_medi_1h ~ site + light_source
Chest,14502,75.08704201230749,-2.5649184553898565,-4.269795755705335,3.7717525997131514,FALSE,geo_medi_1h ~ site + light_source
Chest,14503,75.08704201230749,-2.61412730219603,-4.529397042202482,2.4035441312264387,FALSE,geo_medi_1h ~ site + light_source
Chest,14504,75.08704201230749,-2.4826978805398046,-3.9295761821666337,6.057822973131754,FALSE,geo_medi_1h ~ site + light_source
Chest,14505,75.08704201230749,-2.482368189748927,-3.9283626816508956,6.066989734015978,FALSE,geo_medi_1h ~ site + light_source
Chest,14506,3.2673530133989326,-1.2446886813330376,-2.064746165935559,0.17014138587302294,FALSE,geo_medi_1h ~ site + light_source
Chest,14507,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14508,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14509,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14510,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14511,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14512,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14513,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14514,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14515,195.45369808348545,-3.3456760960804,-6.396432857233405,1.1438094144734363,FALSE,geo_medi_1h ~ site + light_source
Chest,14516,195.45369808348545,-0.8649009214962292,-0.9308532330340595,145.22205672329935,FALSE,geo_medi_1h ~ site + light_source
Chest,14517,195.45369808348545,5.901857338019133,4.408980568868856,538.2212611582257,FALSE,geo_medi_1h ~ site + light_source
Chest,14518,195.45369808348545,-2.6111689012526105,-3.5793858463471895,43.80245512760178,FALSE,geo_medi_1h ~ site + light_source
Chest,14519,195.45369808348545,-3.110761153275674,-4.96018958275514,14.78717926625023,FALSE,geo_medi_1h ~ site + light_source
Chest,14520,195.45369808348545,-3.3425824032912397,-6.352814584279951,1.3234846383070136,FALSE,geo_medi_1h ~ site + light_source
Chest,14521,195.45369808348545,-3.365370491680585,-7.016664817194157,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14522,195.45369808348545,2.182079098248832,1.9045184983900796,322.18430035082446,FALSE,geo_medi_1h ~ site + light_source
Chest,14523,195.45369808348545,-2.1789344539585493,-2.7532715896451725,68.90573019688172,FALSE,geo_medi_1h ~ site + light_source
Chest,14524,43.47368280001224,-1.6511162351981814,-2.141900977851667,13.33351592855108,FALSE,geo_medi_1h ~ site + light_source
Chest,14525,43.47368280001224,-2.107281365520228,-3.1908994786759406,5.006486700837119,FALSE,geo_medi_1h ~ site + light_source
Chest,14526,43.47368280001224,-2.3082247125705417,-4.011922883338499,1.338382734141251,FALSE,geo_medi_1h ~ site + light_source
Chest,14527,43.47368280001224,-2.3696248194719445,-4.557346504203637,0.217559482281143,FALSE,geo_medi_1h ~ site + light_source
Chest,14528,43.47368280001224,-2.3815430014398036,-4.965423281076202,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14529,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14530,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14531,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14532,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14533,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14534,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14535,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14536,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14537,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14538,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14539,195.45369808348545,-3.357816453636413,-6.619408038980868,0.43872277208310584,FALSE,geo_medi_1h ~ site + light_source
Chest,14540,195.45369808348545,-1.0943674019564829,-1.2047787116511288,131.89512219914198,FALSE,geo_medi_1h ~ site + light_source
Chest,14541,195.45369808348545,-0.22142180263334887,-0.22529085709685595,182.59398166653077,FALSE,geo_medi_1h ~ site + light_source
Chest,14542,195.45369808348545,2.7816779112239898,2.3564564295335995,357.0077486612478,FALSE,geo_medi_1h ~ site + light_source
Chest,14543,195.45369808348545,1.5120547727813982,1.3688072017630901,283.2706851805954,FALSE,geo_medi_1h ~ site + light_source
Chest,14544,195.45369808348545,-1.115321563436651,-1.2304886894308786,130.67814821019726,FALSE,geo_medi_1h ~ site + light_source
Chest,14545,195.45369808348545,-3.330249283713925,-6.204440708314238,2.0397664967980744,FALSE,geo_medi_1h ~ site + light_source
Chest,14546,195.45369808348545,-3.150309835894272,-5.117438366071562,12.49027427726196,FALSE,geo_medi_1h ~ site + light_source
Chest,14547,75.08704201230749,-2.6519838528896336,-4.789898390231509,1.3509762169507524,FALSE,geo_medi_1h ~ site + light_source
Chest,14548,75.08704201230749,-2.675552029074432,-5.01402262606584,0.6956839202252993,FALSE,geo_medi_1h ~ site + light_source
Chest,14549,75.08704201230749,-2.676899455093571,-5.029739449746071,0.6582199313351185,FALSE,geo_medi_1h ~ site + light_source
Chest,14550,75.08704201230749,-2.700095430396037,-5.532261668408786,0.01327635099376534,FALSE,geo_medi_1h ~ site + light_source
Chest,14551,75.08704201230749,-2.685574830543266,-5.144859730057974,0.41700878886865234,FALSE,geo_medi_1h ~ site + light_source
Chest,14552,3.2673530133989326,-1.3123381616200132,-2.6567157232148935,0.0018063153584356728,FALSE,geo_medi_1h ~ site + light_source
Chest,14553,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14554,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14555,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14556,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14557,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14558,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14559,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14560,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14561,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14562,195.45369808348545,-3.3622940643628225,-6.754736909095977,0.1786724812701224,FALSE,geo_medi_1h ~ site + light_source
Chest,14563,195.45369808348545,-2.9781210987802633,-4.510027882347315,22.49063694771841,FALSE,geo_medi_1h ~ site + light_source
Chest,14564,195.45369808348545,-3.363776308144567,-6.823449862349824,0.09258685434751524,FALSE,geo_medi_1h ~ site + light_source
Chest,14565,195.45369808348545,-3.3630753877090243,-6.787964072447854,0.1332948511424478,FALSE,geo_medi_1h ~ site + light_source
Chest,14566,195.45369808348545,-3.1586575892589863,-5.152519383149945,12.005454175030808,FALSE,geo_medi_1h ~ site + light_source
Chest,14567,195.45369808348545,-3.0807850955483396,-4.849358555602703,16.5281261697948,FALSE,geo_medi_1h ~ site + light_source
Chest,14568,195.45369808348545,-3.173574859910712,-5.217106808221424,11.139090212608364,FALSE,geo_medi_1h ~ site + light_source
Chest,14569,195.45369808348545,-3.3588937827172485,-6.646788265604184,0.37615374634799403,FALSE,geo_medi_1h ~ site + light_source
Chest,14570,75.08704201230749,-2.700572926287376,-5.63058809869252,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14571,75.08704201230749,-2.700572926287376,-5.63058809869252,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14572,75.08704201230749,-2.700572926287376,-5.63058809869252,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14573,75.08704201230749,-2.700572926287376,-5.63058809869252,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14574,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14575,3.2673530133989326,-1.2301577661287295,-2.0008551661737703,0.20629927836801695,FALSE,geo_medi_1h ~ site + light_source
Chest,14576,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14577,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14578,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14579,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14580,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14581,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14582,1113.7840655257717,-5.0221262427921864,-10.470935251384496,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14583,195.45369808348545,-3.3531356066901528,-6.519661545133208,0.7105765985996804,FALSE,geo_medi_1h ~ site + light_source
Chest,14584,195.45369808348545,11.799404436962666,7.483473160879797,880.7384945384993,FALSE,geo_medi_1h ~ site + light_source
Chest,14585,195.45369808348545,-2.5138739663464715,-3.3755123553928925,49.453141992304275,FALSE,geo_medi_1h ~ site + light_source
Chest,14586,195.45369808348545,6.742374030544497,4.898476745225413,587.036717364637,FALSE,geo_medi_1h ~ site + light_source
Chest,14587,195.45369808348545,5.595923130011182,4.225220446779795,520.4532405277437,FALSE,geo_medi_1h ~ site + light_source
Chest,14588,195.45369808348545,0.6794082588217467,0.6474045138692399,234.91231252829763,FALSE,geo_medi_1h ~ site + light_source
Chest,14589,195.45369808348545,-2.6966245415967176,-3.770030543385564,38.83936979460856,FALSE,geo_medi_1h ~ site + light_source
Chest,14590,195.45369808348545,1.1386856168646526,1.0538254782350975,261.586183443078,FALSE,geo_medi_1h ~ site + light_source
Chest,14591,195.45369808348545,-0.002366044720994389,-0.0023664718064168528,195.31628314159644,FALSE,geo_medi_1h ~ site + light_source
Chest,14592,75.08704201230749,1.9759413992321113,1.7001949251747976,130.02634522970595,FALSE,geo_medi_1h ~ site + light_source
Chest,14593,75.08704201230749,-0.7555547669462139,-0.8191950355884597,54.07950987864183,FALSE,geo_medi_1h ~ site + light_source
Chest,14594,75.08704201230749,-1.0591087083323212,-1.194205744501237,45.6394609808715,FALSE,geo_medi_1h ~ site + light_source
Chest,14595,75.08704201230749,-0.678366072506428,-0.7287407839124582,56.22567326710595,FALSE,geo_medi_1h ~ site + light_source
Chest,14596,75.08704201230749,-0.8304823190900852,-0.908783574478527,51.99621555211508,FALSE,geo_medi_1h ~ site + light_source
Chest,14597,75.08704201230749,-1.8498091866414086,-2.387761089184493,23.654733423239087,FALSE,geo_medi_1h ~ site + light_source
Chest,14598,75.08704201230749,-1.1850408213224364,-1.3602230073788852,42.1380299449813,FALSE,geo_medi_1h ~ site + light_source
Chest,14599,75.08704201230749,-0.5479080747556474,-0.5798097560074432,59.85294252638163,FALSE,geo_medi_1h ~ site + light_source
Chest,14600,3.2673530133989326,-1.2453075564520695,-2.0676183807010267,0.1686014126705677,FALSE,geo_medi_1h ~ site + light_source
Chest,14601,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14602,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14603,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14604,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14605,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14606,3.2673530133989326,-1.3076486421231766,-2.5320573337608443,0.013475445584281598,FALSE,geo_medi_1h ~ site + light_source
Chest,14607,75.08704201230749,-0.3674534278178788,-0.3812540931370216,64.87032440266371,FALSE,geo_medi_1h ~ site + light_source
Chest,14608,75.08704201230749,-0.5007303106951919,-0.5270989809347882,61.16467853527517,FALSE,geo_medi_1h ~ site + light_source
Chest,14609,75.08704201230749,-0.02707886143161193,-0.027148904673261195,74.33413821690577,FALSE,geo_medi_1h ~ site + light_source
Chest,14610,75.08704201230749,0.02926151834656961,0.02918058826874326,75.90063265303621,FALSE,geo_medi_1h ~ site + light_source
Chest,14611,75.08704201230749,-0.4664625539297434,-0.4891757087911142,62.11746320806388,FALSE,geo_medi_1h ~ site + light_source
Chest,14612,75.08704201230749,-0.011876024953573735,-0.011889458855217333,74.75683964082252,FALSE,geo_medi_1h ~ site + light_source
Chest,14613,75.08704201230749,-0.2949535234033651,-0.3037131483866357,66.8861201309223,FALSE,geo_medi_1h ~ site + light_source
Chest,14614,75.08704201230749,-0.16065988175511647,-0.1631897610958736,70.62003607678436,FALSE,geo_medi_1h ~ site + light_source
Chest,14615,75.08704201230749,0.47112580338314125,0.4517131829365417,88.18627834374202,FALSE,geo_medi_1h ~ site + light_source
Chest,14616,75.08704201230749,-1.2656170421860484,-1.4702034339931243,39.89767938000078,FALSE,geo_medi_1h ~ site + light_source
Chest,14617,75.08704201230749,-1.6077764960820975,-1.9771689745059553,30.384238346982407,FALSE,geo_medi_1h ~ site + light_source
Chest,14618,75.08704201230749,-2.5860009622814863,-4.373674257264074,3.1855721395273067,FALSE,geo_medi_1h ~ site + light_source
Chest,14619,75.08704201230749,-1.0679490697659832,-1.2056410972854132,45.39366254902321,FALSE,geo_medi_1h ~ site + light_source
Chest,14620,75.08704201230749,-0.35411191534974285,-0.36689294898730646,65.24127335851355,FALSE,geo_medi_1h ~ site + light_source
Chest,14621,3.2673530133989326,-1.2837148453571092,-2.2852323224614643,0.07303092700419433,FALSE,geo_medi_1h ~ site + light_source
Chest,14622,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14623,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14624,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14625,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14626,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14627,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14628,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14629,3.2673530133989326,-1.3130640727142313,-2.7376868325527814,0,TRUE,geo_medi_1h ~ site + light_source
Chest,14630,75.08704201230749,-2.6974873693992913,-5.397522170938342,0.08579118061642585,FALSE,geo_medi_1h ~ site + light_source
Chest,14631,75.08704201230749,-1.4263102697502315,-1.699483350859577,35.42974629374532,FALSE,geo_medi_1h ~ site + light_source
Chest,14632,75.08704201230749,-0.2148701278397322,-0.21944417005384242,69.11276812425808,FALSE,geo_medi_1h ~ site + light_source
Chest,14633,75.08704201230749,-0.211658380212021,-0.21609386027492725,69.20206792679532,FALSE,geo_medi_1h ~ site + light_source
Chest,14634,75.08704201230749,-0.1789771732359651,-0.18212816622619504,70.11073998572675,FALSE,geo_medi_1h ~ site + light_source
Chest,14635,75.08704201230749,3.779557107644024,2.948409448123012,180.17428500697517,FALSE,geo_medi_1h ~ site + light_source
Chest,14636,75.08704201230749,-0.46648769699441334,-0.48920342397270444,62.11676412738555,FALSE,geo_medi_1h ~ site + light_source
Chest,14637,75.08704201230749,0.8665465181494008,0.8048655582204569,99.18060163461814,FALSE,geo_medi_1h ~ site + light_source
Chest,14638,75.08704201230749,-0.19427114453533706,-0.19799492315823305,69.68550463869626,FALSE,geo_medi_1h ~ site + light_source
Chest,14639,75.08704201230749,-1.8823445422707716,-2.4473595018297374,22.750116632021435,FALSE,geo_medi_1h ~ site + light_source
Chest,14640,75.08704201230749,-2.265779076410893,-3.2726433931816548,12.089058493691745,FALSE,geo_medi_1h ~ site + light_source
Chest,14641,75.08704201230749,-2.3659864332705567,-3.5475957290642177,9.302881552783177,FALSE,geo_medi_1h ~ site + light_source
Chest,14642,75.08704201230749,-0.9077613140007279,-1.0031406383916233,49.84754143891439,FALSE,geo_medi_1h ~ site + light_source
