route,baseline_page_sha256,location,attribute,token,target_count,occurrences,exact_candidate_state
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[4]/td[4],headers,present,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[4]/td[5],headers,Size,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[4]/td[5],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[4]/td[6],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[4]/td[6],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[2],headers,Manifest,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[2],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[3],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[3],headers,listed,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[4],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[4],headers,present,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[5],headers,Size,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[5],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[6],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[5]/td[6],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[2],headers,Manifest,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[2],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[3],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[3],headers,listed,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[4],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[4],headers,present,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[5],headers,Size,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[5],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[6],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[6]/td[6],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[2],headers,Manifest,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[2],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[3],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[3],headers,listed,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[4],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[4],headers,present,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[5],headers,Size,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[5],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[6],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[7]/td[6],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[2],headers,Manifest,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[2],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[3],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[3],headers,listed,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[4],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[4],headers,present,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[5],headers,Size,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[5],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[6],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[8]/td[6],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[2],headers,Manifest,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[2],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[3],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[3],headers,listed,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[4],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[4],headers,present,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[5],headers,Size,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[5],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[6],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[9]/td[6],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[2],headers,Manifest,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[2],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[3],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[3],headers,listed,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[4],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[4],headers,present,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[5],headers,Size,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[5],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[6],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[10]/td[6],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[2],headers,Manifest,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[2],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[3],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[3],headers,listed,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[4],headers,Files,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[4],headers,present,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[5],headers,Size,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[5],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[6],headers,SHA-256,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table14:/html/body/div[2]/main/section[10]/section[2]/div/div/figure/div/div/div/table/tbody/tr[11]/td[6],headers,checks,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[1]/td[1],headers,Stored,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[1]/td[1],headers,record,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[1]/td[2],headers,Exact,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[1]/td[2],headers,path,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[1]/td[2],headers,or,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[1]/td[2],headers,identity,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[2]/td[1],headers,Stored,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[2]/td[1],headers,record,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[2]/td[2],headers,Exact,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[2]/td[2],headers,path,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[2]/td[2],headers,or,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[2]/td[2],headers,identity,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[3]/td[1],headers,Stored,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[3]/td[1],headers,record,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[3]/td[2],headers,Exact,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[3]/td[2],headers,path,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[3]/td[2],headers,or,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[3]/td[2],headers,identity,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[4]/td[1],headers,Stored,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[4]/td[1],headers,record,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[4]/td[2],headers,Exact,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[4]/td[2],headers,path,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[4]/td[2],headers,or,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[4]/td[2],headers,identity,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[5]/td[1],headers,Stored,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[5]/td[1],headers,record,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[5]/td[2],headers,Exact,0,1,True
notebooks/preparation/06_model_ready_datasets.html,9888891089f5a59f02f01a7d72bb8e5fc86d8a84d8d767cf4b2107159a6ce87f,table15:/html/body/div[2]/main/section[10]/section[3]/div/div/figure/div/div/div/table/tbody/tr[5]/td[2],headers,path,0,1,True
