category,path,baseline_sha256,expected_sha256,actual_sha256,bytes,authorized_transition,retired,exact
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/process_commit_preflight.txt,db247a72167bcd336b0a17e0c9c5fb18eb2bac41de5ae65c32a471f85707fc04,db247a72167bcd336b0a17e0c9c5fb18eb2bac41de5ae65c32a471f85707fc04,db247a72167bcd336b0a17e0c9c5fb18eb2bac41de5ae65c32a471f85707fc04,574,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/process_preflight.txt,d55ed817f146a6c11eebd83c72a89c4ff67788a0f75ad421703b5444044dfa8c,d55ed817f146a6c11eebd83c72a89c4ff67788a0f75ad421703b5444044dfa8c,d55ed817f146a6c11eebd83c72a89c4ff67788a0f75ad421703b5444044dfa8c,630,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_external_reference_inventory.csv,933365f07d46e43d73f57d1cd39f563d9a9f5a90cda202f959ea4d0f0409e473,933365f07d46e43d73f57d1cd39f563d9a9f5a90cda202f959ea4d0f0409e473,933365f07d46e43d73f57d1cd39f563d9a9f5a90cda202f959ea4d0f0409e473,27976,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_id_inventory.csv,75e0308c3af02d65849a1b6f04647e5e8253a63f829d5b941e9daedf2d063541,75e0308c3af02d65849a1b6f04647e5e8253a63f829d5b941e9daedf2d063541,75e0308c3af02d65849a1b6f04647e5e8253a63f829d5b941e9daedf2d063541,3011,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_legacy_reference_exceptions.csv,4bb1c03e3a8ffe4584d098f5296e21397330a8f73708dc5be52a37535370e461,4bb1c03e3a8ffe4584d098f5296e21397330a8f73708dc5be52a37535370e461,4bb1c03e3a8ffe4584d098f5296e21397330a8f73708dc5be52a37535370e461,438,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_local_reference_audit.csv,d681a98cb64c07e1bce8c0d9afe143fa707d3756daee5195c2815704efce23c5,d681a98cb64c07e1bce8c0d9afe143fa707d3756daee5195c2815704efce23c5,d681a98cb64c07e1bce8c0d9afe143fa707d3756daee5195c2815704efce23c5,5594185,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_native_download_links.csv,30ec5e35b9f7b468170645b22472bbac93ae45a0ba3cd8bad31e44e185b2efa5,30ec5e35b9f7b468170645b22472bbac93ae45a0ba3cd8bad31e44e185b2efa5,30ec5e35b9f7b468170645b22472bbac93ae45a0ba3cd8bad31e44e185b2efa5,5445,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_safe_point.json,e73b31b4f43ba231f3daad14ef67b652198526e9d01d28dcfa8e43d8cd8b0477,e73b31b4f43ba231f3daad14ef67b652198526e9d01d28dcfa8e43d8cd8b0477,e73b31b4f43ba231f3daad14ef67b652198526e9d01d28dcfa8e43d8cd8b0477,459,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_search_target_checks.csv,d9c24046e8422678f7219ee3b84734fd0e333182b241607401a562d7e87a4a33,d9c24046e8422678f7219ee3b84734fd0e333182b241607401a562d7e87a4a33,d9c24046e8422678f7219ee3b84734fd0e333182b241607401a562d7e87a4a33,70970,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_static_checks.csv,4d64e6e6bf82ee4f40d91d940973a852e8526d703600654e90cd3d24dcf4b51f,4d64e6e6bf82ee4f40d91d940973a852e8526d703600654e90cd3d24dcf4b51f,4d64e6e6bf82ee4f40d91d940973a852e8526d703600654e90cd3d24dcf4b51f,2874609,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_static_summary.json,beafb8c76f38c5d27e522a9be51a17fafac89b41bf931fcc1a7adba135d6b498,beafb8c76f38c5d27e522a9be51a17fafac89b41bf931fcc1a7adba135d6b498,beafb8c76f38c5d27e522a9be51a17fafac89b41bf931fcc1a7adba135d6b498,332,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/production_table_and_aria_idrefs.csv,b231901a56c997469a5c7f1e677ef033c9d0f4e7ded2cf0272623ed42580090c,b231901a56c997469a5c7f1e677ef033c9d0f4e7ded2cf0272623ed42580090c,b231901a56c997469a5c7f1e677ef033c9d0f4e7ded2cf0272623ed42580090c,349858,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/prospective_corpus_reverse.csv,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,334,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/raw_operation_ledger.json,b0d00ec9898468a30a8ff3244e2396df6961c12b9b227a6948d7fc50c8e28711,b0d00ec9898468a30a8ff3244e2396df6961c12b9b227a6948d7fc50c8e28711,b0d00ec9898468a30a8ff3244e2396df6961c12b9b227a6948d7fc50c8e28711,17530,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/release_read_and_verified.md,678e51c1b97743080fba29e02ac67f35803d979503ada3d32a54a658d9c25e03,678e51c1b97743080fba29e02ac67f35803d979503ada3d32a54a658d9c25e03,678e51c1b97743080fba29e02ac67f35803d979503ada3d32a54a658d9c25e03,1367,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/search_delta.json,9758a9f4af8df48e2b3595ffe10789dfe98a40246d25e1e12e6e03d6ddddd1b0,9758a9f4af8df48e2b3595ffe10789dfe98a40246d25e1e12e6e03d6ddddd1b0,9758a9f4af8df48e2b3595ffe10789dfe98a40246d25e1e12e6e03d6ddddd1b0,1308,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/server_lifecycle.json,c2e8f9a9fb38e1ceb9a6da526c20b0cce83a62214d60345b4dd814a3fdbfb73d,c2e8f9a9fb38e1ceb9a6da526c20b0cce83a62214d60345b4dd814a3fdbfb73d,c2e8f9a9fb38e1ceb9a6da526c20b0cce83a62214d60345b4dd814a3fdbfb73d,352,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/seven_backup_manifest.csv,1f21d5315d19f97890d3cf259734634ae0dee406748e20b1b14a7dc6fca7310d,1f21d5315d19f97890d3cf259734634ae0dee406748e20b1b14a7dc6fca7310d,1f21d5315d19f97890d3cf259734634ae0dee406748e20b1b14a7dc6fca7310d,1650,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/static_command.log,c8bdb22071529f84f9369b446bcdf01d281d58670d9bd2e0ee83c9670190a32d,c8bdb22071529f84f9369b446bcdf01d281d58670d9bd2e0ee83c9670190a32d,c8bdb22071529f84f9369b446bcdf01d281d58670d9bd2e0ee83c9670190a32d,1120,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/targeted_R_command.log,88560ced085f413c73726bc5ad9db4b89b7be0f7223320f87ff778a9544eb5aa,88560ced085f413c73726bc5ad9db4b89b7be0f7223320f87ff778a9544eb5aa,88560ced085f413c73726bc5ad9db4b89b7be0f7223320f87ff778a9544eb5aa,2108,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/targeted_index.html.csv,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,501,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/targeted_index.html_session.txt,d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2,d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2,d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2,702,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/targeted_supplementary_information.html.csv,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,501,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/targeted_supplementary_information.html_session.txt,d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2,d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2,d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2,702,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/transaction.py.infrastructure.diff,a7f7d46628b1d530b8885c7687c52dde532fddba3f1fe84328027edc544990e3,a7f7d46628b1d530b8885c7687c52dde532fddba3f1fe84328027edc544990e3,a7f7d46628b1d530b8885c7687c52dde532fddba3f1fe84328027edc544990e3,12463,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/transform.py.routing.diff,e675ca1e8f124e5e1a3e04fb41c0d5f5020ddcbc362600da49ee835703cb8825,e675ca1e8f124e5e1a3e04fb41c0d5f5020ddcbc362600da49ee835703cb8825,e675ca1e8f124e5e1a3e04fb41c0d5f5020ddcbc362600da49ee835703cb8825,382,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/verify_content.R.parse.log,fd54ca7aaeca6e45f416afb8f65793b970766aba9c103a19eec3ecd939bf725a,fd54ca7aaeca6e45f416afb8f65793b970766aba9c103a19eec3ecd939bf725a,fd54ca7aaeca6e45f416afb8f65793b970766aba9c103a19eec3ecd939bf725a,789,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/verify_content.R.routing.diff,aa03ed7423048fb9d6bd90d13355061991bd6208ef7485ec68760ca843214699,aa03ed7423048fb9d6bd90d13355061991bd6208ef7485ec68760ca843214699,aa03ed7423048fb9d6bd90d13355061991bd6208ef7485ec68760ca843214699,2537,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/verify_http_downloads.py.routing.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/verify_static.py.routing.diff,49a43689586976600b6cdc47920f5b9bff849cad523ace621ca2371f46509848,49a43689586976600b6cdc47920f5b9bff849cad523ace621ca2371f46509848,49a43689586976600b6cdc47920f5b9bff849cad523ace621ca2371f46509848,3234,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/verify_targeted.R.parse.log,fd54ca7aaeca6e45f416afb8f65793b970766aba9c103a19eec3ecd939bf725a,fd54ca7aaeca6e45f416afb8f65793b970766aba9c103a19eec3ecd939bf725a,fd54ca7aaeca6e45f416afb8f65793b970766aba9c103a19eec3ecd939bf725a,789,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/verify_targeted.R.routing.diff,c48ae001725ea96388a9dbb0d0e722bd7404b94e6235713ddfb94ecd6e406588,c48ae001725ea96388a9dbb0d0e722bd7404b94e6235713ddfb94ecd6e406588,c48ae001725ea96388a9dbb0d0e722bd7404b94e6235713ddfb94ecd6e406588,2576,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/evidence/word_author_approval_addendum_rehash.csv,03828113015df8be45d3e4e903e6849452711323cec28d1af8f736e7bf5e7523,03828113015df8be45d3e4e903e6849452711323cec28d1af8f736e7bf5e7523,03828113015df8be45d3e4e903e6849452711323cec28d1af8f736e7bf5e7523,2810,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/corpus.csv,b5b4b009db76e6f869f324a360e6eeafdf63438539382f1b8d85058f277eb93f,b5b4b009db76e6f869f324a360e6eeafdf63438539382f1b8d85058f277eb93f,b5b4b009db76e6f869f324a360e6eeafdf63438539382f1b8d85058f277eb93f,11479,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/candidate_inventory.csv,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,127663,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/commit_post_checks.csv,ce81506d997e16b92c9764197a2908697108df2ccba20b758147cceb5ea52da7,ce81506d997e16b92c9764197a2908697108df2ccba20b758147cceb5ea52da7,ce81506d997e16b92c9764197a2908697108df2ccba20b758147cceb5ea52da7,3669145,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/commit_post_site_inventory.csv,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,127663,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/commit_post_summary.json,3253fb560ce7b933d104e47a6f6874860c4ae5a7dfb71f2cebfd3a2535e8e8fb,3253fb560ce7b933d104e47a6f6874860c4ae5a7dfb71f2cebfd3a2535e8e8fb,3253fb560ce7b933d104e47a6f6874860c4ae5a7dfb71f2cebfd3a2535e8e8fb,859,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/commit_pre_checks.csv,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,3663224,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/commit_pre_site_inventory.csv,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,127663,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/commit_pre_summary.json,2d2ce64888bad8ae172588951850709a0bbe0a9d41cb49b45cbe3d96efdf9a79,2d2ce64888bad8ae172588951850709a0bbe0a9d41cb49b45cbe3d96efdf9a79,2d2ce64888bad8ae172588951850709a0bbe0a9d41cb49b45cbe3d96efdf9a79,492,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/content_R_command.log,790a9797a544b854bdda7e678bfade658f0c86eb4d4f2646037e4ddd0a07f18d,790a9797a544b854bdda7e678bfade658f0c86eb4d4f2646037e4ddd0a07f18d,790a9797a544b854bdda7e678bfade658f0c86eb4d4f2646037e4ddd0a07f18d,832,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/content_R_provenance.txt,a84836ae5515409ecc87f3c25693c9a844d88b8226828b78538428aab741b4af,a84836ae5515409ecc87f3c25693c9a844d88b8226828b78538428aab741b4af,a84836ae5515409ecc87f3c25693c9a844d88b8226828b78538428aab741b4af,871,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/content_R_sessionInfo.txt,e13669696653da17e4e71f01536d3c3ba6a29d20b4c91847d0cc834b0044fcad,e13669696653da17e4e71f01536d3c3ba6a29d20b4c91847d0cc834b0044fcad,e13669696653da17e4e71f01536d3c3ba6a29d20b4c91847d0cc834b0044fcad,700,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/content_reconciliation_R.csv,d6baf5c2ba6a2dd9962c7b9a57db38b558bda8d6b0ba47758f308939a4a4e068,d6baf5c2ba6a2dd9962c7b9a57db38b558bda8d6b0ba47758f308939a4a4e068,d6baf5c2ba6a2dd9962c7b9a57db38b558bda8d6b0ba47758f308939a4a4e068,4156,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/fixture_guard.json,3833d632c3c26f4d5bc3cd6e7ad8b4737b3422bab20c99062f94b604323198cc,3833d632c3c26f4d5bc3cd6e7ad8b4737b3422bab20c99062f94b604323198cc,3833d632c3c26f4d5bc3cd6e7ad8b4737b3422bab20c99062f94b604323198cc,239,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/guard_injected_bytes.txt,28bf856236f2a31b73757b24fa4decadfd8ab930377ae05da2db4d4690681a50,28bf856236f2a31b73757b24fa4decadfd8ab930377ae05da2db4d4690681a50,28bf856236f2a31b73757b24fa4decadfd8ab930377ae05da2db4d4690681a50,69,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/nonbrowser_post_checks.csv,ce81506d997e16b92c9764197a2908697108df2ccba20b758147cceb5ea52da7,ce81506d997e16b92c9764197a2908697108df2ccba20b758147cceb5ea52da7,ce81506d997e16b92c9764197a2908697108df2ccba20b758147cceb5ea52da7,3669145,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/nonbrowser_post_site_inventory.csv,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,127663,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/nonbrowser_post_summary.json,798d52191eec0609f542c35bc5d74894ab0004215148b4ef67d0bef31864eac2,798d52191eec0609f542c35bc5d74894ab0004215148b4ef67d0bef31864eac2,798d52191eec0609f542c35bc5d74894ab0004215148b4ef67d0bef31864eac2,863,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/nonbrowser_postflight.json,5967e6d4b3c11e02faf3ba60aa57a465c222389ae6d57a7affa1d0aaa058ad4e,5967e6d4b3c11e02faf3ba60aa57a465c222389ae6d57a7affa1d0aaa058ad4e,5967e6d4b3c11e02faf3ba60aa57a465c222389ae6d57a7affa1d0aaa058ad4e,180,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/phase4_corpus_manifest.prospective.csv,642161dfc1ec18572b8b8c124546060c8f889683ebf7ceb8e5e43dc785f77669,642161dfc1ec18572b8b8c124546060c8f889683ebf7ceb8e5e43dc785f77669,642161dfc1ec18572b8b8c124546060c8f889683ebf7ceb8e5e43dc785f77669,11479,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/prepare_pre_checks.csv,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,3663224,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/prepare_pre_site_inventory.csv,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,127663,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/prepare_pre_summary.json,623462f81feb6baab311d7adf8effd47598a3b55d8a40777c9fbd2e2b26f0b8e,623462f81feb6baab311d7adf8effd47598a3b55d8a40777c9fbd2e2b26f0b8e,623462f81feb6baab311d7adf8effd47598a3b55d8a40777c9fbd2e2b26f0b8e,493,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_external_reference_inventory.csv,933365f07d46e43d73f57d1cd39f563d9a9f5a90cda202f959ea4d0f0409e473,933365f07d46e43d73f57d1cd39f563d9a9f5a90cda202f959ea4d0f0409e473,933365f07d46e43d73f57d1cd39f563d9a9f5a90cda202f959ea4d0f0409e473,27976,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_id_inventory.csv,75e0308c3af02d65849a1b6f04647e5e8253a63f829d5b941e9daedf2d063541,75e0308c3af02d65849a1b6f04647e5e8253a63f829d5b941e9daedf2d063541,75e0308c3af02d65849a1b6f04647e5e8253a63f829d5b941e9daedf2d063541,3011,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_legacy_reference_exceptions.csv,4bb1c03e3a8ffe4584d098f5296e21397330a8f73708dc5be52a37535370e461,4bb1c03e3a8ffe4584d098f5296e21397330a8f73708dc5be52a37535370e461,4bb1c03e3a8ffe4584d098f5296e21397330a8f73708dc5be52a37535370e461,438,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_local_reference_audit.csv,d681a98cb64c07e1bce8c0d9afe143fa707d3756daee5195c2815704efce23c5,d681a98cb64c07e1bce8c0d9afe143fa707d3756daee5195c2815704efce23c5,d681a98cb64c07e1bce8c0d9afe143fa707d3756daee5195c2815704efce23c5,5594185,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_native_download_links.csv,30ec5e35b9f7b468170645b22472bbac93ae45a0ba3cd8bad31e44e185b2efa5,30ec5e35b9f7b468170645b22472bbac93ae45a0ba3cd8bad31e44e185b2efa5,30ec5e35b9f7b468170645b22472bbac93ae45a0ba3cd8bad31e44e185b2efa5,5445,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_search_target_checks.csv,d9c24046e8422678f7219ee3b84734fd0e333182b241607401a562d7e87a4a33,d9c24046e8422678f7219ee3b84734fd0e333182b241607401a562d7e87a4a33,d9c24046e8422678f7219ee3b84734fd0e333182b241607401a562d7e87a4a33,70970,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_static_checks.csv,79179c6de4c98af92ced28ac1969bfd33fdad71b83c53b52330e7fa5543bd1c2,79179c6de4c98af92ced28ac1969bfd33fdad71b83c53b52330e7fa5543bd1c2,79179c6de4c98af92ced28ac1969bfd33fdad71b83c53b52330e7fa5543bd1c2,2896068,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_static_summary.json,9a1ee4403d71d9043b1d7d0f541d7ea3e10bfcc3184e5a4e21b9c3b7a637c432,9a1ee4403d71d9043b1d7d0f541d7ea3e10bfcc3184e5a4e21b9c3b7a637c432,9a1ee4403d71d9043b1d7d0f541d7ea3e10bfcc3184e5a4e21b9c3b7a637c432,332,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/production_table_and_aria_idrefs.csv,b231901a56c997469a5c7f1e677ef033c9d0f4e7ded2cf0272623ed42580090c,b231901a56c997469a5c7f1e677ef033c9d0f4e7ded2cf0272623ed42580090c,b231901a56c997469a5c7f1e677ef033c9d0f4e7ded2cf0272623ed42580090c,349858,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/prospective_corpus_reverse.csv,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,334,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/raw_operation_ledger.json,b0d00ec9898468a30a8ff3244e2396df6961c12b9b227a6948d7fc50c8e28711,b0d00ec9898468a30a8ff3244e2396df6961c12b9b227a6948d7fc50c8e28711,b0d00ec9898468a30a8ff3244e2396df6961c12b9b227a6948d7fc50c8e28711,17530,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/rollback_final_checks.csv,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,0c7415de95d651c26c67544d6b049efccf5545a9b59cf8708e381a4cd8757858,3663224,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/rollback_final_site_inventory.csv,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,0610b27e315cf73fd2d55bb4116d87c6706ad7de92d21e5f5dfd767034dbb862,127663,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/rollback_final_summary.json,b8fd1972493a0d08a4d4e81ba137e87dfa49044cd03e1d6eb7aee8f96c918586,b8fd1972493a0d08a4d4e81ba137e87dfa49044cd03e1d6eb7aee8f96c918586,b8fd1972493a0d08a4d4e81ba137e87dfa49044cd03e1d6eb7aee8f96c918586,501,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/search_delta.json,9758a9f4af8df48e2b3595ffe10789dfe98a40246d25e1e12e6e03d6ddddd1b0,9758a9f4af8df48e2b3595ffe10789dfe98a40246d25e1e12e6e03d6ddddd1b0,9758a9f4af8df48e2b3595ffe10789dfe98a40246d25e1e12e6e03d6ddddd1b0,1308,False,False,True
own017_initial_snapshot,audit/report_harmonization/final_site_a4_promotion_2026_09_14/fixtures/full/evidence/seven_backup_manifest.csv,1f21d5315d19f97890d3cf259734634ae0dee406748e20b1b14a7dc6fca7310d,1f21d5315d19f97890d3cf259734634ae0dee406748e20b1b14a7dc6fca7310d,1f21d5315d19f97890d3cf259734634ae0dee406748e20b1b14a7dc6fca7310d,1650,False,False,True
